Hz,dB
2104.87060547,44.0844931021,
2104.87060547,44.0844931021,
5910.19134521,44.0829230154,
5910.19134521,44.0829230154,
592.163085938,44.0827157828,
592.163085938,44.0827157828,
7760.70098877,44.0807460694,
7760.70098877,44.0807460694,
2015.37322998,44.0776668847,
2015.37322998,44.0776668847,
5017.90924072,44.077570658,
5017.90924072,44.077570658,
9464.51568604,44.0774190496,
9464.51568604,44.0774190496,
4112.16888428,44.0747211576,
4112.16888428,44.0747211576,
4933.12225342,44.0741036499,
4933.12225342,44.0741036499,
1007.35015869,44.0731026774,
1007.35015869,44.0731026774,
2474.97253418,44.0708213946,
2474.97253418,44.0708213946,
3612.19482422,44.0688228377,
3612.19482422,44.0688228377,
1793.98498535,44.0679485226,
1793.98498535,44.0679485226,
7511.72332764,44.0660731631,
7511.72332764,44.0660731631,
2733.37097168,44.0642866702,
2733.37097168,44.0642866702,
3974.22180176,44.058909411,
3974.22180176,44.058909411,
9799.62615967,44.0554253202,
9799.62615967,44.0554253202,
9462.49694824,44.0546852297,
9462.49694824,44.0546852297,
2094.7769165,44.0542237364,
2094.7769165,44.0542237364,
1606.24237061,44.0540623422,
1606.24237061,44.0540623422,
2569.85321045,44.0528561419,
2569.85321045,44.0528561419,
511.413574219,44.0527156207,
511.413574219,44.0527156207,
10.7666015625,44.0526278159,
10.7666015625,44.0526278159,
1495.88470459,44.0511853803,
1495.88470459,44.0511853803,
2124.3850708,44.0490820153,
2124.3850708,44.0490820153,
1824.93896484,44.0477150413,
1824.93896484,44.0477150413,
9971.21887207,44.0476979644,
9971.21887207,44.0476979644,
2843.0557251,44.0468946566,
2843.0557251,44.0468946566,
3453.38745117,44.039612528,
3453.38745117,44.039612528,
3086.65008545,44.0391673521,
3086.65008545,44.0391673521,
8200.78582764,44.0369237236,
8200.78582764,44.0369237236,
3698.32763672,44.0345248708,
3698.32763672,44.0345248708,
3229.98046875,44.0336108881,
3229.98046875,44.0336108881,
1829.64935303,44.0324098793,
1829.64935303,44.0324098793,
2026.81274414,44.0314359928,
2026.81274414,44.0314359928,
960.919189453,44.0295686235,
960.919189453,44.0295686235,
2966.87164307,44.0272591664,
2966.87164307,44.0272591664,
40.3747558594,44.0269105432,
40.3747558594,44.0269105432,
4585.22644043,44.0241033162,
4585.22644043,44.0241033162,
9952.37731934,44.0212360075,
9952.37731934,44.0212360075,
3567.10968018,44.0206643586,
3567.10968018,44.0206643586,
2761.63330078,44.0198669148,
2761.63330078,44.0198669148,
4621.5637207,44.0197943063,
4621.5637207,44.0197943063,
3713.80462646,44.0187791293,
3713.80462646,44.0187791293,
10147.5219727,44.0185918534,
10147.5219727,44.0185918534,
2289.24865723,44.0180542144,
2289.24865723,44.0180542144,
8147.62573242,44.0140817362,
8147.62573242,44.0140817362,
157.461547852,44.0114530012,
157.461547852,44.0114530012,
4604.06799316,44.0107693802,
4604.06799316,44.0107693802,
1742.84362793,44.0087118344,
1742.84362793,44.0087118344,
2466.22467041,44.0066738475,
2466.22467041,44.0066738475,
7175.93994141,44.0064534307,
7175.93994141,44.0064534307,
8182.6171875,44.0044254145,
8182.6171875,44.0044254145,
2744.81048584,44.0014634334,
2744.81048584,44.0014634334,
2752.88543701,43.9997354359,
2752.88543701,43.9997354359,
666.18347168,43.9993525845,
666.18347168,43.9993525845,
7507.01293945,43.9984716072,
7507.01293945,43.9984716072,
3499.81842041,43.9950719575,
3499.81842041,43.9950719575,
658.108520508,43.9943285348,
658.108520508,43.9943285348,
3342.35687256,43.9940420736,
3342.35687256,43.9940420736,
5111.4440918,43.9925574744,
5111.4440918,43.9925574744,
2291.94030762,43.9914466566,
2291.94030762,43.9914466566,
4919.66400146,43.9895510656,
4919.66400146,43.9895510656,
158.134460449,43.9868320125,
158.134460449,43.9868320125,
2076.60827637,43.9866806076,
2076.60827637,43.9866806076,
5163.93127441,43.9866330798,
5163.93127441,43.9866330798,
717.324829102,43.9865358527,
717.324829102,43.9865358527,
3886.74316406,43.9836450175,
3886.74316406,43.9836450175,
2752.21252441,43.982583288,
2752.21252441,43.982583288,
1946.06323242,43.9824781846,
1946.06323242,43.9824781846,
5020.60089111,43.9811864106,
5020.60089111,43.9811864106,
1503.95965576,43.9811845311,
1503.95965576,43.9811845311,
3554.32434082,43.9811279728,
3554.32434082,43.9811279728,
2961.48834229,43.9774791374,
2961.48834229,43.9774791374,
133.909606934,43.9749858309,
133.909606934,43.9749858309,
9458.45947266,43.974094924,
9458.45947266,43.974094924,
1819.55566406,43.9726175187,
1819.55566406,43.9726175187,
3805.32073975,43.9721590633,
3805.32073975,43.9721590633,
2960.81542969,43.9719184795,
2960.81542969,43.9719184795,
3688.90686035,43.9669808211,
3688.90686035,43.9669808211,
9803.66363525,43.9642490939,
9803.66363525,43.9642490939,
2180.23681641,43.9633113182,
2180.23681641,43.9633113182,
4614.16168213,43.9620647401,
4614.16168213,43.9620647401,
9967.18139648,43.9614906694,
9967.18139648,43.9614906694,
1903.66973877,43.9604449481,
1903.66973877,43.9604449481,
8013.71612549,43.9590310234,
8013.71612549,43.9590310234,
1456.18286133,43.955655481,
1456.18286133,43.955655481,
9988.04168701,43.9555205114,
9988.04168701,43.9555205114,
7500.28381348,43.9542163686,
7500.28381348,43.9542163686,
7387.23449707,43.9529957528,
7387.23449707,43.9529957528,
2054.40216064,43.9493926107,
2054.40216064,43.9493926107,
1907.70721436,43.9491993459,
1907.70721436,43.9491993459,
2966.19873047,43.9477657209,
2966.19873047,43.9477657209,
3975.56762695,43.9441829788,
3975.56762695,43.9441829788,
3888.76190186,43.9438429244,
3888.76190186,43.9438429244,
7511.05041504,43.9414227351,
7511.05041504,43.9414227351,
8203.47747803,43.9399172821,
8203.47747803,43.9399172821,
1915.10925293,43.939245864,
1915.10925293,43.939245864,
7727.05535889,43.9379676842,
7727.05535889,43.9379676842,
469.020080566,43.9364503363,
469.020080566,43.9364503363,
9874.31945801,43.9350912934,
9874.31945801,43.9350912934,
4990.99273682,43.9343204414,
4990.99273682,43.9343204414,
1830.99517822,43.9340437061,
1830.99517822,43.9340437061,
7510.37750244,43.9339728094,
7510.37750244,43.9339728094,
8214.91699219,43.9331476712,
8214.91699219,43.9331476712,
7500.95672607,43.9323098585,
7500.95672607,43.9323098585,
3410.99395752,43.9319891138,
3410.99395752,43.9319891138,
3151.24969482,43.9319506072,
3151.24969482,43.9319506072,
30.9539794922,43.9304048781,
30.9539794922,43.9304048781,
2918.42193604,43.9284032467,
2918.42193604,43.9284032467,
2078.62701416,43.9279843982,
2078.62701416,43.9279843982,
1510.68878174,43.9276613441,
1510.68878174,43.9276613441,
51.1413574219,43.9271302419,
51.1413574219,43.9271302419,
2451.42059326,43.9269155861,
2451.42059326,43.9269155861,
2783.16650391,43.9253873895,
2783.16650391,43.9253873895,
2788.54980469,43.9242438588,
2788.54980469,43.9242438588,
2757.5958252,43.9236784574,
2757.5958252,43.9236784574,
7515.76080322,43.9234165458,
7515.76080322,43.9234165458,
7743.87817383,43.9204158115,
7743.87817383,43.9204158115,
9969.87304688,43.9182526404,
9969.87304688,43.9182526404,
8002.94952393,43.9177345713,
8002.94952393,43.9177345713,
8.07495117188,43.9173864298,
8.07495117188,43.9173864298,
2382.1105957,43.9134048125,
2382.1105957,43.9134048125,
3505.87463379,43.9120785434,
3505.87463379,43.9120785434,
8211.5524292,43.9120484522,
8211.5524292,43.9120484522,
2462.18719482,43.9119512253,
2462.18719482,43.9119512253,
3354.46929932,43.9116415759,
3354.46929932,43.9116415759,
7969.97680664,43.9042558577,
7969.97680664,43.9042558577,
9877.0111084,43.9039301408,
9877.0111084,43.9039301408,
2269.73419189,43.9037711697,
2269.73419189,43.9037711697,
1785.91003418,43.9018984929,
1785.91003418,43.9018984929,
5160.56671143,43.9016960984,
5160.56671143,43.9016960984,
4291.16363525,43.8971072073,
4291.16363525,43.8971072073,
1826.95770264,43.8954818712,
1826.95770264,43.8954818712,
3266.31774902,43.8940610602,
3266.31774902,43.8940610602,
9451.05743408,43.8936612424,
9451.05743408,43.8936612424,
3052.33154297,43.8932677611,
3052.33154297,43.8932677611,
8015.06195068,43.893213143,
8015.06195068,43.893213143,
2188.98468018,43.8916042307,
2188.98468018,43.8916042307,
3518.65997314,43.8908105618,
3518.65997314,43.8908105618,
9891.81518555,43.8887865004,
9891.81518555,43.8887865004,
7770.12176514,43.8887845315,
7770.12176514,43.8887845315,
2809.41009521,43.8849784956,
2809.41009521,43.8849784956,
2769.03533936,43.8837625914,
2769.03533936,43.8837625914,
2229.35943604,43.8814910302,
2229.35943604,43.8814910302,
1573.94256592,43.8805019612,
1573.94256592,43.8805019612,
2446.03729248,43.8746519524,
2446.03729248,43.8746519524,
7505.66711426,43.8725459796,
7505.66711426,43.8725459796,
1468.29528809,43.8722764853,
1468.29528809,43.8722764853,
8139.55078125,43.8687432501,
8139.55078125,43.8687432501,
5095.96710205,43.8671733161,
5095.96710205,43.8671733161,
2795.27893066,43.862950887,
2795.27893066,43.862950887,
3704.3838501,43.8614438028,
3704.3838501,43.8614438028,
9517.00286865,43.8595836435,
9517.00286865,43.8595836435,
4900.82244873,43.8589615017,
4900.82244873,43.8589615017,
2680.21087646,43.8569304199,
2680.21087646,43.8569304199,
1889.53857422,43.8568994232,
1889.53857422,43.8568994232,
9463.16986084,43.8538381603,
9463.16986084,43.8538381603,
3143.17474365,43.8504016811,
3143.17474365,43.8504016811,
9970.54595947,43.8500826082,
9970.54595947,43.8500826082,
1825.61187744,43.8450867596,
1825.61187744,43.8450867596,
4993.68438721,43.8444328162,
4993.68438721,43.8444328162,
9549.97558594,43.8440621134,
9549.97558594,43.8440621134,
2217.24700928,43.8432775937,
2217.24700928,43.8432775937,
8196.07543945,43.8428468401,
8196.07543945,43.8428468401,
1823.59313965,43.8425118526,
1823.59313965,43.8425118526,
2664.73388672,43.8401429295,
2664.73388672,43.8401429295,
3820.79772949,43.8399766833,
3820.79772949,43.8399766833,
9878.35693359,43.838905158,
9878.35693359,43.838905158,
2309.43603516,43.8385080642,
2309.43603516,43.8385080642,
4110.82305908,43.8339495424,
4110.82305908,43.8339495424,
945.442199707,43.833727012,
945.442199707,43.833727012,
975.723266602,43.8275212645,
975.723266602,43.8275212645,
3533.46405029,43.8272700719,
3533.46405029,43.8272700719,
10151.5594482,43.8267184777,
10151.5594482,43.8267184777,
1902.99682617,43.8266729185,
1902.99682617,43.8266729185,
2503.23486328,43.8254594443,
2503.23486328,43.8254594443,
4201.66625977,43.8230519543,
4201.66625977,43.8230519543,
10043.22052,43.8222349668,
10043.22052,43.8222349668,
3855.78918457,43.8198218709,
3855.78918457,43.8198218709,
3110.87493896,43.8188321516,
3110.87493896,43.8188321516,
693.099975586,43.8166733436,
693.099975586,43.8166733436,
1559.81140137,43.812206455,
1559.81140137,43.812206455,
7501.62963867,43.8118029623,
7501.62963867,43.8118029623,
2886.12213135,43.8117190535,
2886.12213135,43.8117190535,
1110.97869873,43.8102938042,
1110.97869873,43.8102938042,
456.907653809,43.8100803257,
456.907653809,43.8100803257,
3783.11462402,43.8098068949,
3783.11462402,43.8098068949,
3837.62054443,43.8070162214,
3837.62054443,43.8070162214,
4822.0916748,43.8061058428,
4822.0916748,43.8061058428,
2563.79699707,43.8047865154,
2563.79699707,43.8047865154,
4929.75769043,43.8037185375,
4929.75769043,43.8037185375,
3331.590271,43.8022336241,
3331.590271,43.8022336241,
2660.69641113,43.8017952258,
2660.69641113,43.8017952258,
2536.88049316,43.8009851043,
2536.88049316,43.8009851043,
3498.47259521,43.8002178679,
3498.47259521,43.8002178679,
916.506958008,43.8002049827,
916.506958008,43.8002049827,
2030.17730713,43.7998325049,
2030.17730713,43.7998325049,
2452.76641846,43.7967002102,
2452.76641846,43.7967002102,
1506.65130615,43.7956535807,
1506.65130615,43.7956535807,
2489.77661133,43.7912087651,
2489.77661133,43.7912087651,
4196.95587158,43.7895967198,
4196.95587158,43.7895967198,
3523.37036133,43.7881739806,
3523.37036133,43.7881739806,
3341.01104736,43.7874849187,
3341.01104736,43.7874849187,
4111.49597168,43.7863444149,
4111.49597168,43.7863444149,
3506.54754639,43.7852912403,
3506.54754639,43.7852912403,
9119.98443604,43.7837656845,
9119.98443604,43.7837656845,
308.193969727,43.7834615048,
308.193969727,43.7834615048,
7740.51361084,43.7810056269,
7740.51361084,43.7810056269,
9543.24645996,43.7795780021,
9543.24645996,43.7795780021,
2721.25854492,43.7784702865,
2721.25854492,43.7784702865,
7576.32293701,43.7773746697,
7576.32293701,43.7773746697,
5087.21923828,43.7759927862,
5087.21923828,43.7759927862,
1662.09411621,43.7739686622,
1662.09411621,43.7739686622,
9467.20733643,43.7738700741,
9467.20733643,43.7738700741,
7769.44885254,43.772338755,
7769.44885254,43.772338755,
9867.59033203,43.7713429888,
9867.59033203,43.7713429888,
752.31628418,43.7703846646,
752.31628418,43.7703846646,
2808.06427002,43.7703508947,
2808.06427002,43.7703508947,
2110.92681885,43.768480319,
2110.92681885,43.768480319,
948.133850098,43.7672664184,
948.133850098,43.7672664184,
1368.70422363,43.7657964172,
1368.70422363,43.7657964172,
2778.45611572,43.7587450404,
2778.45611572,43.7587450404,
42.3934936523,43.7579385264,
42.3934936523,43.7579385264,
2448.72894287,43.7570388122,
2448.72894287,43.7570388122,
8217.60864258,43.7505876497,
8217.60864258,43.7505876497,
8133.49456787,43.7504834307,
8133.49456787,43.7504834307,
9891.14227295,43.7484363218,
9891.14227295,43.7484363218,
3873.95782471,43.7444763268,
3873.95782471,43.7444763268,
2483.72039795,43.7424505445,
2483.72039795,43.7424505445,
9898.54431152,43.7422866352,
9898.54431152,43.7422866352,
90.8432006836,43.740890396,
90.8432006836,43.740890396,
2197.73254395,43.736005356,
2197.73254395,43.736005356,
8103.88641357,43.7356082932,
8103.88641357,43.7356082932,
1396.29364014,43.7345931429,
1396.29364014,43.7345931429,
9955.06896973,43.7321841618,
9955.06896973,43.7321841618,
6671.25549316,43.7310257607,
6671.25549316,43.7310257607,
3826.85394287,43.7259635257,
3826.85394287,43.7259635257,
154.096984863,43.7254319859,
154.096984863,43.7254319859,
1789.27459717,43.7235694018,
1789.27459717,43.7235694018,
2096.1227417,43.7229361511,
2096.1227417,43.7229361511,
3501.16424561,43.7199597358,
3501.16424561,43.7199597358,
650.706481934,43.7194343183,
650.706481934,43.7194343183,
3301.9821167,43.7191488131,
3301.9821167,43.7191488131,
1890.21148682,43.716601996,
1890.21148682,43.716601996,
1741.49780273,43.7146692008,
1741.49780273,43.7146692008,
5369.8425293,43.7146387823,
5369.8425293,43.7146387823,
2952.06756592,43.7143704168,
2952.06756592,43.7143704168,
5100.67749023,43.7143489485,
5100.67749023,43.7143489485,
2625.03204346,43.7121506713,
2625.03204346,43.7121506713,
8057.45544434,43.7115370404,
8057.45544434,43.7115370404,
7747.91564941,43.70948451,
7747.91564941,43.70948451,
2769.70825195,43.7081936326,
2769.70825195,43.7081936326,
1858.58459473,43.7069976358,
1858.58459473,43.7069976358,
4849.00817871,43.7065985582,
4849.00817871,43.7065985582,
2626.37786865,43.7065756753,
2626.37786865,43.7065756753,
4008.54034424,43.7045329537,
4008.54034424,43.7045329537,
3879.34112549,43.7042647253,
3879.34112549,43.7042647253,
5091.25671387,43.7017331453,
5091.25671387,43.7017331453,
5163.25836182,43.7014504575,
5163.25836182,43.7014504575,
5087.89215088,43.6998868655,
5087.89215088,43.6998868655,
9544.59228516,43.6992884811,
9544.59228516,43.6992884811,
936.694335938,43.6983284527,
936.694335938,43.6983284527,
4858.42895508,43.6966404259,
4858.42895508,43.6966404259,
9447.69287109,43.6933190658,
9447.69287109,43.6933190658,
1567.88635254,43.6910938059,
1567.88635254,43.6910938059,
2993.78814697,43.6886589477,
2993.78814697,43.6886589477,
3357.8338623,43.6871208852,
3357.8338623,43.6871208852,
937.367248535,43.6854901928,
937.367248535,43.6854901928,
83.4411621094,43.6840595727,
83.4411621094,43.6840595727,
9457.78656006,43.6836912105,
9457.78656006,43.6836912105,
9547.28393555,43.6811755337,
9547.28393555,43.6811755337,
1871.36993408,43.6799826174,
1871.36993408,43.6799826174,
7169.21081543,43.679113164,
7169.21081543,43.679113164,
1561.83013916,43.6768504567,
1561.83013916,43.6768504567,
3515.29541016,43.6762435352,
3515.29541016,43.6762435352,
8055.43670654,43.6758152689,
8055.43670654,43.6758152689,
9541.22772217,43.6757214559,
9541.22772217,43.6757214559,
7512.39624023,43.672753484,
7512.39624023,43.672753484,
1839.07012939,43.6722356453,
1839.07012939,43.6722356453,
3880.68695068,43.6703715124,
3880.68695068,43.6703715124,
4604.74090576,43.6674334549,
4604.74090576,43.6674334549,
7385.21575928,43.6664596231,
7385.21575928,43.6664596231,
992.546081543,43.6640831462,
992.546081543,43.6640831462,
4690.87371826,43.6639653772,
4690.87371826,43.6639653772,
4609.45129395,43.6636281005,
4609.45129395,43.6636281005,
7978.72467041,43.6617602591,
7978.72467041,43.6617602591,
2106.21643066,43.659281633,
2106.21643066,43.659281633,
5155.18341064,43.659255778,
5155.18341064,43.659255778,
2487.08496094,43.6587492521,
2487.08496094,43.6587492521,
2600.80718994,43.657041433,
2600.80718994,43.657041433,
156.115722656,43.6566112704,
156.115722656,43.6566112704,
3179.51202393,43.6552391108,
3179.51202393,43.6552391108,
1737.46032715,43.6527280784,
1737.46032715,43.6527280784,
3782.44171143,43.6524293463,
3782.44171143,43.6524293463,
1908.38012695,43.6499587682,
1908.38012695,43.6499587682,
2450.07476807,43.6499029918,
2450.07476807,43.6499029918,
2110.25390625,43.6478326425,
2110.25390625,43.6478326425,
4379.98809814,43.6473465778,
4379.98809814,43.6473465778,
7745.22399902,43.6472022793,
7745.22399902,43.6472022793,
782.597351074,43.6472006706,
782.597351074,43.6472006706,
3684.19647217,43.6438937015,
3684.19647217,43.6438937015,
2571.87194824,43.641634865,
2571.87194824,43.641634865,
2633.10699463,43.6406749812,
2633.10699463,43.6406749812,
9883.06732178,43.6405243239,
9883.06732178,43.6405243239,
3444.6395874,43.6397667703,
3444.6395874,43.6397667703,
3565.09094238,43.6393857225,
3565.09094238,43.6393857225,
2570.52612305,43.6381790874,
2570.52612305,43.6381790874,
9882.39440918,43.6371566987,
9882.39440918,43.6371566987,
10008.9019775,43.6367343829,
10008.9019775,43.6367343829,
3810.70404053,43.6350741212,
3810.70404053,43.6350741212,
2480.35583496,43.6342820766,
2480.35583496,43.6342820766,
665.510559082,43.6338101449,
665.510559082,43.6338101449,
4608.77838135,43.6337472348,
4608.77838135,43.6337472348,
1438.68713379,43.6324928343,
1438.68713379,43.6324928343,
3569.12841797,43.6308710962,
3569.12841797,43.6308710962,
4197.62878418,43.6277544032,
4197.62878418,43.6277544032,
3376.67541504,43.6262467098,
3376.67541504,43.6262467098,
1290.6463623,43.6247110344,
1290.6463623,43.6247110344,
5919.61212158,43.6223472199,
5919.61212158,43.6223472199,
1874.06158447,43.6218401685,
1874.06158447,43.6218401685,
9965.83557129,43.6216077344,
9965.83557129,43.6216077344,
2577.92816162,43.6214273175,
2577.92816162,43.6214273175,
2709.14611816,43.6198165035,
2709.14611816,43.6198165035,
4691.54663086,43.6192993876,
4691.54663086,43.6192993876,
3102.79998779,43.6190547453,
3102.79998779,43.6190547453,
4816.03546143,43.6183403412,
4816.03546143,43.6183403412,
2714.52941895,43.6161705056,
2714.52941895,43.6161705056,
1545.68023682,43.6124717231,
1545.68023682,43.6124717231,
5007.81555176,43.6123737549,
5007.81555176,43.6123737549,
3048.29406738,43.6115807301,
3048.29406738,43.6115807301,
4098.71063232,43.6095809615,
4098.71063232,43.6095809615,
5007.14263916,43.6088843848,
5007.14263916,43.6088843848,
1720.63751221,43.6038904915,
1720.63751221,43.6038904915,
8974.63531494,43.602628744,
8974.63531494,43.602628744,
3544.23065186,43.6017113289,
3544.23065186,43.6017113289,
263.108825684,43.6013977438,
263.108825684,43.6013977438,
1514.05334473,43.6008309579,
1514.05334473,43.6008309579,
8975.30822754,43.5990057253,
8975.30822754,43.5990057253,
3542.21191406,43.5970859041,
3542.21191406,43.5970859041,
3050.98571777,43.5957794037,
3050.98571777,43.5957794037,
3328.89862061,43.5947586256,
3328.89862061,43.5947586256,
1488.48266602,43.5927303277,
1488.48266602,43.5927303277,
2186.96594238,43.592453596,
2186.96594238,43.592453596,
2206.48040771,43.5907083995,
2206.48040771,43.5907083995,
9936.90032959,43.5904457232,
9936.90032959,43.5904457232,
127.853393555,43.5894547683,
127.853393555,43.5894547683,
981.77947998,43.5864706239,
981.77947998,43.5864706239,
3535.48278809,43.5861096669,
3535.48278809,43.5861096669,
9453.74908447,43.5856085145,
9453.74908447,43.5856085145,
2404.31671143,43.5847244323,
2404.31671143,43.5847244323,
9.42077636719,43.5846934069,
9.42077636719,43.5846934069,
175.630187988,43.5836536424,
175.630187988,43.5836536424,
5021.94671631,43.5819317332,
5021.94671631,43.5819317332,
2693.66912842,43.5816205857,
2693.66912842,43.5816205857,
3557.68890381,43.5801199253,
3557.68890381,43.5801199253,
5021.27380371,43.5788918128,
5021.27380371,43.5788918128,
5015.89050293,43.5786509418,
5015.89050293,43.5786509418,
9455.76782227,43.576004833,
9455.76782227,43.576004833,
3552.30560303,43.5728109844,
3552.30560303,43.5728109844,
9465.18859863,43.5720879564,
9465.18859863,43.5720879564,
5159.22088623,43.5702079445,
5159.22088623,43.5702079445,
10149.5407104,43.567570432,
10149.5407104,43.567570432,
1295.35675049,43.5659069977,
1295.35675049,43.5659069977,
2196.38671875,43.5656672453,
2196.38671875,43.5656672453,
4991.66564941,43.5654147001,
4991.66564941,43.5654147001,
2493.14117432,43.5635344908,
2493.14117432,43.5635344908,
7747.24273682,43.5616925013,
7747.24273682,43.5616925013,
3703.0380249,43.561206143,
3703.0380249,43.561206143,
2715.20233154,43.5611220296,
2715.20233154,43.5611220296,
1693.7210083,43.5610540217,
1693.7210083,43.5610540217,
4195.61004639,43.5587358859,
4195.61004639,43.5587358859,
1856.56585693,43.5580244721,
1856.56585693,43.5580244721,
4386.04431152,43.5568729903,
4386.04431152,43.5568729903,
2464.20593262,43.5552966869,
2464.20593262,43.5552966869,
2192.34924316,43.5540566608,
2192.34924316,43.5540566608,
259.744262695,43.551772423,
259.744262695,43.551772423,
4718.46313477,43.5503235314,
4718.46313477,43.5503235314,
7168.53790283,43.5482567042,
7168.53790283,43.5482567042,
5088.56506348,43.5473941928,
5088.56506348,43.5473941928,
7387.90740967,43.5445920844,
7387.90740967,43.5445920844,
8.74786376953,43.5440427401,
8.74786376953,43.5440427401,
8973.96240234,43.5438081889,
8973.96240234,43.5438081889,
5016.56341553,43.5429921184,
5016.56341553,43.5429921184,
3326.87988281,43.5424266667,
3326.87988281,43.5424266667,
2845.07446289,43.5419848699,
2845.07446289,43.5419848699,
1629.12139893,43.536301266,
1629.12139893,43.536301266,
4583.20770264,43.532142398,
4583.20770264,43.532142398,
5010.50720215,43.5258330381,
5010.50720215,43.5258330381,
2310.10894775,43.5244108362,
2310.10894775,43.5244108362,
3587.9699707,43.5224464406,
3587.9699707,43.5224464406,
485.16998291,43.5212817207,
485.16998291,43.5212817207,
2274.44458008,43.5196335345,
2274.44458008,43.5196335345,
2439.9810791,43.5166652248,
2439.9810791,43.5166652248,
2351.15661621,43.5158598287,
2351.15661621,43.5158598287,
4200.32043457,43.514940182,
4200.32043457,43.514940182,
5085.20050049,43.5140810112,
5085.20050049,43.5140810112,
5930.37872314,43.5138765022,
5930.37872314,43.5138765022,
3152.59552002,43.513757641,
3152.59552002,43.513757641,
3281.12182617,43.5128963341,
3281.12182617,43.5128963341,
3225.94299316,43.5117663213,
3225.94299316,43.5117663213,
5008.48846436,43.5104661146,
5008.48846436,43.5104661146,
2577.25524902,43.5078008176,
2577.25524902,43.5078008176,
2460.84136963,43.507479371,
2460.84136963,43.507479371,
4933.79516602,43.5071718278,
4933.79516602,43.5071718278,
2475.64544678,43.5056684461,
2475.64544678,43.5056684461,
10145.5032349,43.5045623909,
10145.5032349,43.5045623909,
3693.61724854,43.5041574145,
3693.61724854,43.5041574145,
1559.13848877,43.5024533405,
1559.13848877,43.5024533405,
9948.33984375,43.499621215,
9948.33984375,43.499621215,
7425.59051514,43.4991366713,
7425.59051514,43.4991366713,
4402.86712646,43.4991317602,
4402.86712646,43.4991317602,
1573.26965332,43.4967901481,
1573.26965332,43.4967901481,
2207.15332031,43.4955012763,
2207.15332031,43.4955012763,
5097.31292725,43.4949371669,
5097.31292725,43.4949371669,
3705.72967529,43.4937448757,
3705.72967529,43.4937448757,
2746.82922363,43.4937037484,
2746.82922363,43.4937037484,
9449.03869629,43.4925638767,
9449.03869629,43.4925638767,
4929.08477783,43.492338429,
4929.08477783,43.492338429,
3534.13696289,43.4865162196,
3534.13696289,43.4865162196,
5910.86425781,43.4860072518,
5910.86425781,43.4860072518,
8375.07019043,43.4847324008,
8375.07019043,43.4847324008,
9946.32110596,43.4843583709,
9946.32110596,43.4843583709,
2892.85125732,43.4838492351,
2892.85125732,43.4838492351,
9946.99401855,43.4808401891,
9946.99401855,43.4808401891,
3551.63269043,43.480407603,
3551.63269043,43.480407603,
9452.40325928,43.479346105,
9452.40325928,43.479346105,
9468.55316162,43.4780527036,
9468.55316162,43.4780527036,
5097.98583984,43.4780306376,
5097.98583984,43.4780306376,
2637.81738281,43.4777704759,
2637.81738281,43.4777704759,
4285.78033447,43.4766312433,
4285.78033447,43.4766312433,
9517.67578125,43.4752125674,
9517.67578125,43.4752125674,
2828.25164795,43.4749290782,
2828.25164795,43.4749290782,
3051.65863037,43.4739356762,
3051.65863037,43.4739356762,
3955.38024902,43.4713594963,
3955.38024902,43.4713594963,
10008.2290649,43.471235759,
10008.2290649,43.471235759,
4576.47857666,43.4674645455,
4576.47857666,43.4674645455,
1774.47052002,43.4672119573,
1774.47052002,43.4672119573,
1958.17565918,43.4670746078,
1958.17565918,43.4670746078,
3322.16949463,43.4654781007,
3322.16949463,43.4654781007,
10041.2017822,43.4653684742,
10041.2017822,43.4653684742,
2230.70526123,43.4645141439,
2230.70526123,43.4645141439,
9880.37567139,43.4621364915,
9880.37567139,43.4621364915,
5107.40661621,43.4607962661,
5107.40661621,43.4607962661,
4857.75604248,43.4595655894,
4857.75604248,43.4595655894,
5149.12719727,43.4588815498,
5149.12719727,43.4588815498,
3604.79278564,43.4555175445,
3604.79278564,43.4555175445,
4573.11401367,43.4539121112,
4573.11401367,43.4539121112,
61.9079589844,43.4530415842,
61.9079589844,43.4530415842,
884.880065918,43.4522402891,
884.880065918,43.4522402891,
5106.06079102,43.451820898,
5106.06079102,43.451820898,
4990.31982422,43.4503700064,
4990.31982422,43.4503700064,
3207.77435303,43.4442624112,
3207.77435303,43.4442624112,
2631.08825684,43.4441758382,
2631.08825684,43.4441758382,
2439.3081665,43.4436594579,
2439.3081665,43.4436594579,
3351.10473633,43.4433405291,
3351.10473633,43.4433405291,
1890.88439941,43.4428790144,
1890.88439941,43.4428790144,
5014.54467773,43.44116171,
5014.54467773,43.44116171,
3285.15930176,43.4382319198,
3285.15930176,43.4382319198,
3708.42132568,43.4361843897,
3708.42132568,43.4361843897,
6666.54510498,43.4358260067,
6666.54510498,43.4358260067,
2806.04553223,43.4349943798,
2806.04553223,43.4349943798,
3265.64483643,43.4343275618,
3265.64483643,43.4343275618,
1779.8538208,43.4335350821,
1779.8538208,43.4335350821,
7805.11322021,43.4328480834,
7805.11322021,43.4328480834,
4578.49731445,43.4320703769,
4578.49731445,43.4320703769,
5022.61962891,43.4314814952,
5022.61962891,43.4314814952,
5154.51049805,43.4313121877,
5154.51049805,43.4313121877,
5155.85632324,43.4290504956,
5155.85632324,43.4290504956,
1248.92578125,43.4244540454,
1248.92578125,43.4244540454,
9461.82403564,43.4244223644,
9461.82403564,43.4244223644,
2816.13922119,43.4231733737,
